Time	AutoCorrelation
13.500000	0.331571
13.600000	0.328873
13.700000	0.326213
13.800000	0.323576
13.900000	0.320958
14.000000	0.318342
14.100000	0.315753
14.200000	0.313203
14.300000	0.310679
14.400000	0.308167
14.500000	0.305677
14.600000	0.303196
14.700000	0.300738
14.800000	0.298294
14.900000	0.295864
15.000000	0.293434
15.100000	0.291011
15.200000	0.288590
15.300000	0.286178
15.400000	0.283779
15.500000	0.281385
15.600000	0.278999
15.700000	0.276621
15.800000	0.274254
15.900000	0.271900
16.000000	0.269566
16.100000	0.267267
16.200000	0.264992
16.300000	0.262736
16.400000	0.260505
16.500000	0.258307
16.600000	0.256119
16.700000	0.253947
16.800000	0.251789
16.900000	0.249626
17.000000	0.247467
17.100000	0.245329
17.200000	0.243211
17.300000	0.241118
17.400000	0.239059
17.500000	0.237032
17.600000	0.235034
17.700000	0.233050
17.800000	0.231051
17.900000	0.229056
18.000000	0.227083
18.100000	0.225119
18.200000	0.223172
18.300000	0.221245
18.400000	0.219334
18.500000	0.217428
18.600000	0.215550
18.700000	0.213695
18.800000	0.211853
18.900000	0.210039
19.000000	0.208251
19.100000	0.206491
19.200000	0.204744
19.300000	0.203030
19.400000	0.201361
19.500000	0.199729
19.600000	0.198120
19.700000	0.196518
19.800000	0.194917
19.900000	0.193316
20.000000	0.191724
20.100000	0.190152
20.200000	0.188616
20.300000	0.187114
20.400000	0.185623
20.500000	0.184142
20.600000	0.182696
20.700000	0.181287
20.800000	0.179916
20.900000	0.178568
21.000000	0.177231
21.100000	0.175894
21.200000	0.174562
21.300000	0.173242
21.400000	0.171940
21.500000	0.170658
21.600000	0.169388
21.700000	0.168128
21.800000	0.166866
21.900000	0.165611
22.000000	0.164363
22.100000	0.163123
22.200000	0.161885
22.300000	0.160653
22.400000	0.159427
22.500000	0.158199
22.600000	0.156974
22.700000	0.155765
22.800000	0.154558
22.900000	0.153342
23.000000	0.152138
23.100000	0.150957
23.200000	0.149787
23.300000	0.148624
23.400000	0.147470
23.500000	0.146332
23.600000	0.145205
23.700000	0.144100
23.800000	0.142994
23.900000	0.141895
24.000000	0.140802
24.100000	0.139716
24.200000	0.138661
24.300000	0.137628
24.400000	0.136611
24.500000	0.135595
24.600000	0.134590
24.700000	0.133586
24.800000	0.132613
24.900000	0.131657
25.000000	0.130714
25.100000	0.129789
25.200000	0.128894
25.300000	0.128012
25.400000	0.127147
25.500000	0.126291
25.600000	0.125442
25.700000	0.124611
25.800000	0.123781
25.900000	0.122950
26.000000	0.122121
26.100000	0.121299
26.200000	0.120478
26.300000	0.119674
26.400000	0.118880
26.500000	0.118108
26.600000	0.117343
26.700000	0.116585
26.800000	0.115817
26.900000	0.115030
27.000000	0.114228
27.100000	0.113428
27.200000	0.112643
27.300000	0.111880
27.400000	0.111131
27.500000	0.110399
27.600000	0.109683
27.700000	0.108974
27.800000	0.108269
27.900000	0.107566
28.000000	0.106882
28.100000	0.106217
28.200000	0.105546
28.300000	0.104877
28.400000	0.104221
28.500000	0.103563
28.600000	0.102924
28.700000	0.102295
28.800000	0.101678
28.900000	0.101058
29.000000	0.100437
29.100000	0.099828
29.200000	0.099225
29.300000	0.098633
29.400000	0.098053
29.500000	0.097475
29.600000	0.096894
29.700000	0.096332
29.800000	0.095781
29.900000	0.095240
30.000000	0.094712
30.100000	0.094195
30.200000	0.093686
30.300000	0.093193
30.400000	0.092721
30.500000	0.092253
30.600000	0.091791
30.700000	0.091337
30.800000	0.090880
30.900000	0.090411
31.000000	0.089937
31.100000	0.089464
31.200000	0.089003
31.300000	0.088545
31.400000	0.088098
31.500000	0.087664
31.600000	0.087233
31.700000	0.086793
31.800000	0.086346
31.900000	0.085892
32.000000	0.085422
32.100000	0.084930
32.200000	0.084425
32.300000	0.083916
32.400000	0.083393
32.500000	0.082864
32.600000	0.082327
32.700000	0.081798
32.800000	0.081277
32.900000	0.080747
33.000000	0.080205
33.100000	0.079658
33.200000	0.079114
33.300000	0.078566
33.400000	0.078017
33.500000	0.077474
33.600000	0.076944
33.700000	0.076419
33.800000	0.075897
33.900000	0.075384
34.000000	0.074891
34.100000	0.074406
34.200000	0.073924
34.300000	0.073444
34.400000	0.072960
34.500000	0.072479
34.600000	0.072001
34.700000	0.071530
34.800000	0.071069
34.900000	0.070609
35.000000	0.070148
35.100000	0.069698
35.200000	0.069245
35.300000	0.068783
35.400000	0.068328
35.500000	0.067880
35.600000	0.067442
35.700000	0.067013
35.800000	0.066591
35.900000	0.066178
36.000000	0.065764
36.100000	0.065353
36.200000	0.064940
36.300000	0.064533
36.400000	0.064127
36.500000	0.063724
36.600000	0.063319
36.700000	0.062916
36.800000	0.062517
36.900000	0.062121
37.000000	0.061729
37.100000	0.061329
37.200000	0.060934
37.300000	0.060547
37.400000	0.060181
37.500000	0.059833
37.600000	0.059486
37.700000	0.059145
37.800000	0.058803
37.900000	0.058462
38.000000	0.058129
38.100000	0.057809
38.200000	0.057490
38.300000	0.057159
38.400000	0.056823
38.500000	0.056482
38.600000	0.056152
38.700000	0.055821
38.800000	0.055480
38.900000	0.055134
39.000000	0.054785
39.100000	0.054433
39.200000	0.054081
39.300000	0.053723
39.400000	0.053385
39.500000	0.053066
39.600000	0.052762
39.700000	0.052472
39.800000	0.052187
39.900000	0.051890
40.000000	0.051570
40.100000	0.051238
40.200000	0.050905
40.300000	0.050577
40.400000	0.050257
40.500000	0.049945
40.600000	0.049649
40.700000	0.049361
40.800000	0.049077
40.900000	0.048789
41.000000	0.048493
41.100000	0.048168
41.200000	0.047820
41.300000	0.047454
41.400000	0.047081
41.500000	0.046708
41.600000	0.046337
41.700000	0.045958
41.800000	0.045586
41.900000	0.045235
42.000000	0.044908
42.100000	0.044587
42.200000	0.044259
42.300000	0.043932
42.400000	0.043601
42.500000	0.043262
42.600000	0.042921
42.700000	0.042568
42.800000	0.042218
42.900000	0.041880
43.000000	0.041543
43.100000	0.041196
43.200000	0.040837
43.300000	0.040470
43.400000	0.040100
43.500000	0.039744
43.600000	0.039393
43.700000	0.039032
43.800000	0.038671
43.900000	0.038317
44.000000	0.037966
44.100000	0.037619
44.200000	0.037275
44.300000	0.036927
44.400000	0.036578
44.500000	0.036212
44.600000	0.035841
44.700000	0.035472
44.800000	0.035121
44.900000	0.034782
45.000000	0.034454
45.100000	0.034139
45.200000	0.033814
45.300000	0.033474
45.400000	0.033128
45.500000	0.032781
45.600000	0.032433
45.700000	0.032087
45.800000	0.031747
45.900000	0.031416
46.000000	0.031084
46.100000	0.030766
46.200000	0.030444
46.300000	0.030124
46.400000	0.029808
46.500000	0.029497
46.600000	0.029188
46.700000	0.028889
46.800000	0.028591
46.900000	0.028302
47.000000	0.028007
47.100000	0.027717
47.200000	0.027423
47.300000	0.027132
47.400000	0.026831
47.500000	0.026519
47.600000	0.026203
47.700000	0.025887
47.800000	0.025569
47.900000	0.025265
48.000000	0.024960
48.100000	0.024653
48.200000	0.024346
48.300000	0.024039
48.400000	0.023715
48.500000	0.023383
48.600000	0.023041
48.700000	0.022703
48.800000	0.022364
48.900000	0.022033
49.000000	0.021699
49.100000	0.021356
49.200000	0.021012
49.300000	0.020660
49.400000	0.020319
49.500000	0.019973
49.600000	0.019637
49.700000	0.019306
49.800000	0.018980
49.900000	0.018655
