Time	AutoCorrelation
22.000000	0.056382
22.100000	0.055462
22.200000	0.054517
22.300000	0.053557
22.400000	0.052594
22.500000	0.051618
22.600000	0.050562
22.700000	0.049423
22.800000	0.048245
22.900000	0.047031
23.000000	0.045813
23.100000	0.044644
23.200000	0.043500
23.300000	0.042286
23.400000	0.041018
23.500000	0.039803
23.600000	0.038627
23.700000	0.037522
23.800000	0.036460
23.900000	0.035419
24.000000	0.034392
24.100000	0.033346
24.200000	0.032295
24.300000	0.031304
24.400000	0.030428
24.500000	0.029600
24.600000	0.028855
24.700000	0.028126
24.800000	0.027397
24.900000	0.026607
25.000000	0.025805
25.100000	0.024987
25.200000	0.024231
25.300000	0.023539
25.400000	0.022880
25.500000	0.022206
25.600000	0.021557
25.700000	0.020915
25.800000	0.020229
25.900000	0.019578
26.000000	0.018915
26.100000	0.018233
26.200000	0.017578
26.300000	0.017017
26.400000	0.016475
26.500000	0.015997
26.600000	0.015587
26.700000	0.015204
26.800000	0.014768
26.900000	0.014310
27.000000	0.013868
27.100000	0.013462
27.200000	0.013129
27.300000	0.012843
27.400000	0.012571
27.500000	0.012315
27.600000	0.012038
27.700000	0.011761
27.800000	0.011460
27.900000	0.011153
28.000000	0.010886
28.100000	0.010679
28.200000	0.010509
28.300000	0.010379
28.400000	0.010279
28.500000	0.010162
28.600000	0.010075
28.700000	0.010040
28.800000	0.010007
28.900000	0.009979
29.000000	0.009951
29.100000	0.009891
29.200000	0.009828
29.300000	0.009719
29.400000	0.009609
29.500000	0.009525
29.600000	0.009426
29.700000	0.009352
29.800000	0.009332
29.900000	0.009433
30.000000	0.009577
30.100000	0.009711
30.200000	0.009812
30.300000	0.009909
30.400000	0.009954
30.500000	0.009990
30.600000	0.010056
30.700000	0.010123
30.800000	0.010193
30.900000	0.010222
31.000000	0.010216
31.100000	0.010150
31.200000	0.010076
31.300000	0.010045
31.400000	0.010032
31.500000	0.010023
31.600000	0.009978
31.700000	0.009879
31.800000	0.009790
31.900000	0.009654
32.000000	0.009454
32.100000	0.009205
32.200000	0.008912
32.300000	0.008621
32.400000	0.008314
32.500000	0.008019
32.600000	0.007733
32.700000	0.007469
32.800000	0.007149
32.900000	0.006748
33.000000	0.006271
33.100000	0.005742
33.200000	0.005245
33.300000	0.004792
33.400000	0.004359
33.500000	0.003908
33.600000	0.003465
33.700000	0.003006
33.800000	0.002561
33.900000	0.002110
34.000000	0.001681
34.100000	0.001325
34.200000	0.000958
34.300000	0.000560
34.400000	0.000167
34.500000	-0.000240
34.600000	-0.000660
34.700000	-0.001093
34.800000	-0.001535
34.900000	-0.002010
35.000000	-0.002545
35.100000	-0.003069
35.200000	-0.003571
35.300000	-0.004031
35.400000	-0.004423
35.500000	-0.004745
35.600000	-0.004985
35.700000	-0.005173
35.800000	-0.005322
35.900000	-0.005417
36.000000	-0.005503
36.100000	-0.005598
36.200000	-0.005660
36.300000	-0.005701
36.400000	-0.005736
36.500000	-0.005750
36.600000	-0.005823
36.700000	-0.005836
36.800000	-0.005772
36.900000	-0.005683
37.000000	-0.005617
37.100000	-0.005568
37.200000	-0.005498
37.300000	-0.005444
37.400000	-0.005359
37.500000	-0.005230
37.600000	-0.005076
37.700000	-0.004949
37.800000	-0.004828
37.900000	-0.004607
38.000000	-0.004393
38.100000	-0.004188
38.200000	-0.003931
38.300000	-0.003694
38.400000	-0.003441
38.500000	-0.003205
38.600000	-0.003002
38.700000	-0.002853
38.800000	-0.002774
38.900000	-0.002778
39.000000	-0.002837
39.100000	-0.002955
39.200000	-0.003092
39.300000	-0.003234
39.400000	-0.003332
39.500000	-0.003432
39.600000	-0.003573
39.700000	-0.003679
39.800000	-0.003730
39.900000	-0.003817
40.000000	-0.003927
40.100000	-0.004058
40.200000	-0.004217
40.300000	-0.004429
40.400000	-0.004634
40.500000	-0.004764
40.600000	-0.004850
40.700000	-0.004916
40.800000	-0.004898
40.900000	-0.004886
41.000000	-0.004836
41.100000	-0.004743
41.200000	-0.004642
41.300000	-0.004533
41.400000	-0.004323
41.500000	-0.004092
41.600000	-0.003903
41.700000	-0.003726
41.800000	-0.003618
41.900000	-0.003580
42.000000	-0.003582
42.100000	-0.003605
42.200000	-0.003639
42.300000	-0.003756
42.400000	-0.003900
42.500000	-0.004039
42.600000	-0.004142
42.700000	-0.004238
42.800000	-0.004304
42.900000	-0.004278
43.000000	-0.004172
43.100000	-0.004066
43.200000	-0.003990
43.300000	-0.003940
43.400000	-0.003861
43.500000	-0.003759
43.600000	-0.003632
43.700000	-0.003513
43.800000	-0.003403
43.900000	-0.003314
44.000000	-0.003247
44.100000	-0.003148
44.200000	-0.003081
44.300000	-0.003097
44.400000	-0.003148
44.500000	-0.003276
44.600000	-0.003447
44.700000	-0.003614
44.800000	-0.003758
44.900000	-0.003841
45.000000	-0.003880
45.100000	-0.003943
45.200000	-0.003951
45.300000	-0.003930
45.400000	-0.003862
45.500000	-0.003807
45.600000	-0.003777
45.700000	-0.003864
45.800000	-0.004027
45.900000	-0.004240
46.000000	-0.004488
46.100000	-0.004706
46.200000	-0.004901
46.300000	-0.005049
46.400000	-0.005173
46.500000	-0.005218
46.600000	-0.005264
46.700000	-0.005375
46.800000	-0.005474
46.900000	-0.005543
47.000000	-0.005630
47.100000	-0.005693
47.200000	-0.005732
47.300000	-0.005778
47.400000	-0.005789
47.500000	-0.005811
47.600000	-0.005831
47.700000	-0.005868
47.800000	-0.005882
47.900000	-0.005858
48.000000	-0.005790
48.100000	-0.005728
48.200000	-0.005678
48.300000	-0.005693
48.400000	-0.005771
48.500000	-0.005828
48.600000	-0.005861
48.700000	-0.005828
48.800000	-0.005875
48.900000	-0.005937
49.000000	-0.005994
49.100000	-0.006066
49.200000	-0.006121
49.300000	-0.006131
49.400000	-0.006140
49.500000	-0.006092
49.600000	-0.006028
49.700000	-0.005948
49.800000	-0.005888
49.900000	-0.005851
